"Dark chamber: optode #1, serial no. 293"																							
"Light chamber: optode #2, serial no. 294"																							
																							
																							
Day (6/23/2012 + )	Hour	Min	Time	Timestamp				DO_1 (µM) (dark)		DO_1 (% sat)		"DO_1 (Temp, deg C)"		DO_2 (µM) (light)		DO_2 (% sat)		"DO_2 (Temp, deg C)"					
2	15	30	103	72	364431	92673	5515	327441	83188	5478													
2	15	32	103	72	363761	92495	5512	327644	83220	5469													
2	15	34	103	72	364520	92679	5508	329411	83647	5458													
2	15	36	103	72	364095	92566	5506	329095	83549	5450													
2	15	38	103	72	364642	92698	5503	328444	83382	5449													
2	15	40	103	72	365249	92846	5500	328619	83422	5447													
2	15	42	103	72	364721	92701	5496	328392	83352	5442													
2	15	44	103	72	363680	92430	5493	327150	83033	5440													
2	15	46	103	72	363826	92461	5490	327677	83162	5437													
2	15	48	103	72	363688	92415	5486	327084	83003	5434													
2	15	50	103	72	362896	92208	5483	327483	83101	5432													
2	15	52	103	72	362741	92162	5480	327635	83139	5432													
2	15	54	103	72	362672	92140	5479	326117	82752	5431													
2	15	56	103	72	363144	92253	5476	327282	83045	5430													
2	15	58	103	72	362359	92050	5474	326714	82900	5429													
2	16	0	103	72	361866	91922	5473	327231	83031	5429													
2	16	2	103	72	362402	92056	5472	326648	82885	5430													
2	16	4	103	72	362413	92057	5471	326820	82928	5430													
2	16	6	103	72	362335	92036	5471	326810	82924	5429													
2	16	8	103	72	363564	92345	5469	326904	82948	5429													
2	16	10	103	72	363256	92265	5469	326606	82874	5430													
2	16	12	103	72	364135	92488	5468	327071	82995	5432													
2	16	14	103	72	363488	92325	5469	327188	83030	5434													
2	16	16	103	72	363139	92239	5470	328127	83275	5437													
2	16	18	103	72	364582	92608	5471	327139	83029	5439													
2	16	20	103	72	364758	92653	5471	327716	83180	5442													
2	16	22	103	72	365382	92808	5470	328241	83315	5442													
2	16	24	103	72	365701	92885	5468	327977	83249	5443													
2	16	26	103	72	365820	92910	5466	326905	82975	5442													
2	16	28	103	72	365006	92700	5465	326406	82847	5441													
2	16	30	103	72	365987	92943	5462	326295	82815	5440													
2	16	32	103	72	365580	92838	5461	327786	83193	5439													
2	16	34	103	72	366067	92966	5463	326477	82869	5443													
2	16	36	103	72	365080	92728	5468	326900	82994	5451													
2	16	38	103	72	365514	92858	5477	328422	83399	5460													
2	16	40	103	72	366065	93006	5480	329325	83644	5468													
2	16	42	103	72	365619	92894	5481	327979	83308	5470													
2	16	44	103	72	365928	92963	5477	328193	83357	5468													
2	16	46	103	72	366725	93158	5474	326495	82917	5463													
2	16	48	103	72	366633	93126	5470	327839	83244	5457													
2	16	50	103	72	366208	93013	5468	326656	82934	5452													
2	16	52	103	72	366541	93090	5465	325743	82689	5446													
2	16	54	103	72	366201	92998	5463	326569	82892	5443													
2	16	56	103	72	366396	93039	5459	325604	82636	5438													
2	16	58	103	72	365314	92759	5457	326667	82891	5431													
2	17	0	103	72	364842	92634	5454	326608	82850	5419													
2	17	2	103	72	366062	92940	5453	326582	82831	5413													
2	17	4	103	72	365939	92903	5451	326490	82806	5412													
2	17	6	103	72	365018	92666	5449	326945	82921	5411													
2	17	8	103	72	365553	92798	5448	326144	82712	5409													
2	17	10	103	72	365704	92834	5447	326748	82862	5407													
2	17	12	103	72	365838	92866	5446	326637	82835	5408													
2	17	14	103	72	365368	92743	5444	327444	83039	5408													
2	17	16	103	72	365520	92780	5443	326808	82878	5408													
2	17	18	103	72	364612	92545	5441	326945	82911	5407													
2	17	20	103	72	364884	92610	5440	326405	82771	5406													
2	17	22	103	72	364743	92570	5438	325338	82499	5405													
2	17	24	103	72	365616	92790	5437	325773	82609	5405													
2	17	26	103	72	364384	92475	5437	326214	82723	5406													
2	17	28	103	72	363664	92292	5436	326145	82707	5406													
2	17	30	103	72	364030	92382	5435	325924	82652	5407													
2	17	32	103	72	363343	92207	5435	326562	82814	5407													
2	17	34	103	72	363637	92280	5434	326684	82845	5407													
2	17	36	103	72	362699	92040	5433	326419	82778	5407													
2	17	38	103	72	362107	91888	5433	326467	82791	5407													
2	17	40	103	72	362394	91959	5432	326465	82791	5408													
2	17	42	103	72	362441	91971	5432	326400	82777	5409													
2	17	44	103	72	362093	91883	5432	326445	82792	5411													
2	17	46	103	72	361430	91717	5433	326308	82762	5413													
2	17	48	103	72	362120	91894	5434	326734	82873	5414													
2	17	50	103	72	361941	91851	5435	327490	83067	5415													
2	17	52	103	72	362894	92095	5436	326329	82775	5416													
2	17	54	103	72	362389	91971	5437	327418	83053	5418													
2	17	56	103	72	363373	92225	5439	327697	83130	5420													
2	17	58	103	72	362951	92121	5441	327883	83184	5423													
2	18	0	103	72	363255	92202	5442	326989	82963	5426													
2	18	2	103	72	364495	92520	5443	326505	82845	5428													
2	18	4	103	72	364687	92569	5444	328245	83291	5430													
2	18	6	103	72	365239	92710	5444	327402	83082	5433													
2	18	8	103	72	366013	92909	5445	327033	82994	5436													
2	18	10	103	72	365229	92715	5447	326735	82927	5440													
2	18	12	103	72	365560	92806	5450	326798	82953	5444													
2	18	14	103	72	365893	92899	5453	327421	83125	5451													
2	18	16	103	72	366273	93002	5456	328441	83395	5456													
2	18	18	103	72	366037	92948	5459	328563	83437	5461													
2	18	20	103	72	366114	92973	5461	327526	83186	5467													
2	18	22	103	72	366792	93150	5463	328195	83367	5472													
2	18	24	103	72	366500	93077	5464	327805	83274	5475													
2	18	26	103	72	367766	93398	5464	327199	83124	5477													
2	18	28	103	72	366863	93169	5464	327003	83077	5478													
2	18	30	103	72	367041	93215	5464	327690	83253	5479													
2	18	32	103	72	366830	93164	5465	327409	83186	5481													
2	18	34	103	72	367515	93344	5468	327174	83132	5484													
2	18	36	103	72	367470	93339	5470	326151	82879	5487													
2	18	38	103	72	366361	93063	5473	327832	83312	5490													
2	18	40	103	72	367012	93230	5473	327929	83340	5491													
2	18	42	103	72	367723	93410	5473	327190	83154	5492													
2	18	44	103	72	366878	93191	5471	327146	83140	5491													
2	18	46	103	72	366666	93134	5470	327255	83164	5489													
2	18	48	103	72	365744	92895	5468	326220	82894	5486													
2	18	50	103	72	366852	93174	5467	325744	82768	5483													
2	18	52	103	72	366430	93063	5465	325604	82723	5479													
2	18	54	103	72	364956	92686	5464	326362	82906	5474													
2	18	56	103	72	365503	92824	5464	325440	82645	5462													
2	18	58	103	72	364753	92637	5465	326915	83018	5461													
2	19	0	103	72	365609	92862	5468	327609	83195	5461													
2	19	2	103	72	365271	92785	5472	327417	83152	5464													
2	19	4	103	72	365854	92943	5476	326864	83019	5468													
2	19	6	103	72	365217	92789	5480	327844	83280	5473													
2	19	8	103	72	365469	92859	5482	328610	83484	5478													
2	19	10	103	72	365303	92823	5485	328745	83529	5482													
2	19	12	103	72	366270	93077	5488	329035	83616	5489													
2	19	14	103	72	366447	93136	5494	327761	83311	5498													
2	19	16	103	72	366618	93184	5496	327519	83262	5503													
2	19	18	103	72	366511	93161	5498	328044	83406	5508													
2	19	20	103	72	366668	93200	5498	326996	83146	5511													
2	19	22	103	72	368105	93571	5500	327985	83403	5514													
2	19	24	103	72	367395	93395	5502	327918	83392	5517													
2	19	26	103	72	368290	93628	5504	327860	83384	5520													
2	19	28	103	72	367414	93409	5506	327789	83373	5523													
2	19	30	103	72	367110	93336	5507	327656	83345	5526													
2	19	32	103	72	367979	93559	5508	327248	83247	5529													
2	19	34	103	72	367136	93348	5510	327164	83230	5531													
2	19	36	103	72	366230	93121	5511	327160	83235	5534													
2	19	38	103	72	366966	93314	5513	327163	83241	5536													
2	19	40	103	72	366582	93222	5516	326426	83059	5539													
2	19	42	103	72	367339	93418	5517	327870	83431	5541													
2	19	44	103	72	366583	93229	5519	327427	83323	5543													
2	19	46	103	72	367909	93572	5521	326909	83196	5545													
2	19	48	103	72	367912	93576	5522	328052	83491	5547													
2	19	50	103	72	367197	93397	5523	326900	83200	5549													
2	19	52	103	72	367496	93477	5525	326189	83023	5550													
2	19	54	103	72	367836	93566	5526	327794	83434	5552													
2	19	56	103	72	366904	93332	5528	327112	83264	5553													
2	19	58	103	72	366248	93169	5529	326647	83149	5555													
2	20	0	103	72	366657	93276	5530	327316	83322	5556													
2	20	2	103	72	365822	93067	5532	326232	83049	5557													
2	20	4	103	72	367066	93386	5533	326720	83176	5558													
2	20	6	103	72	366129	93152	5535	326979	83244	5560													
2	20	8	103	72	365798	93073	5537	326832	83210	5561													
2	20	10	103	72	365951	93118	5540	327696	83435	5564													
2	20	12	103	72	365925	93122	5544	327890	83496	5569													
2	20	14	103	72	366265	93221	5549	328643	83703	5576													
2	20	16	103	72	367066	93436	5554	327617	83455	5582													
2	20	18	103	72	366684	93349	5558	328167	83608	5589													
2	20	20	103	72	367952	93687	5564	328357	83669	5594													
2	20	22	103	72	368347	93799	5569	329361	83938	5600													
2	20	24	103	72	367062	93476	5571	329425	83964	5605													
2	20	26	103	72	368449	93832	5572	328817	83819	5610													
2	20	28	103	72	368525	93857	5575	327598	83516	5613													
2	20	30	103	72	367466	93596	5578	328249	83690	5617													
2	20	32	103	72	368176	93784	5581	328714	83821	5623													
2	20	34	103	72	367279	93568	5586	328602	83804	5628													
2	20	36	103	72	368114	93789	5590	328436	83775	5635													
2	20	38	103	72	368508	93900	5594	328506	83804	5640													
2	20	40	103	72	368121	93809	5598	328109	83713	5644													
2	20	42	103	72	368010	93790	5601	328385	83792	5649													
2	20	44	103	72	367814	93748	5605	328706	83883	5653													
2	20	46	103	72	367259	93614	5608	328360	83802	5656													
2	20	48	103	72	367312	93636	5611	328725	83904	5660													
2	20	50	103	72	367548	93703	5614	328417	83832	5663													
2	20	52	103	72	367990	93818	5615	328204	83781	5665													
2	20	54	103	72	367179	93610	5615	328021	83733	5664													
2	20	56	103	72	367332	93650	5615	328201	83780	5665													
2	20	58	103	72	367251	93634	5617	327650	83640	5665													
2	21	0	103	72	367250	93641	5620	328281	83804	5667													
2	21	2	103	72	366524	93466	5624	326650	83394	5670													
2	21	4	103	72	367551	93737	5628	328338	83832	5673													
2	21	6	103	72	367218	93659	5631	327889	83723	5675													
2	21	8	103	72	367148	93648	5634	328033	83765	5678													
2	21	10	103	72	368513	94005	5638	328551	83903	5681													
2	21	12	103	72	367623	93783	5640	327990	83766	5683													
2	21	14	103	72	367252	93696	5643	328129	83808	5686													
2	21	16	103	72	367441	93751	5646	328961	84026	5689													
2	21	18	103	72	367382	93744	5649	329160	84083	5692													
2	21	20	103	72	367941	93894	5652	329897	84278	5695													
2	21	22	103	72	367474	93781	5655	329752	84247	5698													
2	21	24	103	72	367425	93776	5658	329724	84246	5701													
2	21	26	103	72	367421	93781	5661	331147	84615	5704													
2	21	28	103	72	367895	93918	5667	331103	84627	5714													
2	21	30	103	72	367711	93909	5683	330189	84448	5740													
2	21	32	103	72	368200	94081	5703	330174	84523	5776													
2	21	34	103	72	368506	94185	5713	330235	84558	5785													
2	21	36	103	72	368397	94164	5716	328791	84195	5788													
2	21	38	103	72	367534	93940	5715	329117	84280	5789													
2	21	40	103	72	368194	94107	5714	329695	84429	5789													
2	21	42	103	72	367673	93975	5715	328884	84222	5790													
2	21	44	103	72	367376	93902	5716	329430	84362	5790													
2	21	46	103	72	367381	93907	5717	329570	84398	5790													
2	21	48	103	72	367185	93861	5719	329417	84359	5790													
2	21	50	103	72	367082	93839	5721	328900	84227	5790													
2	21	52	103	72	366295	93643	5723	329608	84410	5791													
2	21	54	103	72	367212	93885	5726	328635	84163	5792													
2	21	56	103	72	366635	93747	5730	329225	84322	5796													
2	21	58	103	72	366624	93754	5734	328715	84199	5799													
2	22	0	103	72	365715	93529	5737	329474	84397	5801													
2	22	2	103	72	366418	93714	5740	329440	84391	5802													
2	22	4	103	72	366116	93643	5742	329485	84408	5805													
2	22	6	103	72	366451	93732	5744	329508	84415	5806													
2	22	8	103	72	365532	93500	5745	328450	84144	5805													
2	22	10	103	72	366358	93714	5746	329495	84411	5805													
2	22	12	102	72	365677	93542	5747	329896	84512	5804													
2	22	14	103	72	365818	93582	5749	329042	84290	5803													
2	22	16	103	72	364851	93338	5750	330093	84558	5802													
2	22	18	103	72	365444	93495	5752	329614	84436	5802													
2	22	20	103	72	364942	93371	5754	330267	84604	5803													
2	22	22	103	72	365071	93410	5756	330460	84656	5804													
2	22	24	103	72	365162	93440	5760	329783	84484	5805													
2	22	26	103	72	365566	93548	5762	330656	84709	5805													
2	22	28	103	72	365199	93460	5764	331102	84827	5807													
2	22	30	103	72	365310	93499	5769	331166	84860	5814													
2	22	32	103	72	365358	93527	5775	332122	85135	5829													
2	22	34	103	72	365422	93553	5779	332773	85319	5836													
2	22	36	103	72	365973	93699	5781	332988	85384	5841													
2	22	38	103	72	366185	93756	5782	332975	85384	5842													
2	22	40	103	72	366122	93739	5782	333984	85639	5841													
2	22	42	103	72	366816	93915	5781	334923	85876	5839													
2	22	44	103	72	366772	93904	5781	333104	85403	5836													
2	22	46	103	72	365935	93690	5781	331731	85042	5832													
2	22	48	103	72	366218	93763	5782	333865	85584	5830													
2	22	50	103	72	365217	93508	5782	334104	85637	5826													
2	22	52	103	72	365427	93565	5783	332304	85172	5824													
2	22	54	103	72	365171	93499	5784	333445	85459	5822													
2	22	56	103	72	365423	93564	5784	333020	85343	5819													
2	22	58	103	72	364897	93428	5783	333342	85419	5815													
2	23	0	103	72	365230	93513	5783	333443	85438	5812													
2	23	2	103	72	365441	93567	5783	332639	85223	5808													
2	23	4	103	72	364804	93404	5783	332782	85247	5802													
2	23	6	103	72	364843	93415	5783	333386	85391	5797													
2	23	8	103	72	364313	93281	5784	332960	85282	5797													
2	23	10	103	72	364431	93312	5784	332979	85287	5797													
2	23	12	103	72	364000	93204	5785	333926	85529	5797													
2	23	14	103	72	364390	93306	5786	333585	85442	5797													
2	23	16	103	72	364285	93282	5787	334697	85727	5797													
2	23	18	103	72	364793	93415	5789	333137	85329	5798													
2	23	20	103	72	364225	93271	5789	334961	85795	5798													
2	23	22	103	72	364592	93366	5790	334681	85724	5798													
2	23	24	103	72	364742	93405	5790	334478	85671	5798													
2	23	26	103	72	363647	93125	5790	334385	85647	5798													
2	23	28	103	72	364766	93411	5790	334952	85792	5797													
2	23	30	103	72	364643	93381	5790	334890	85777	5798													
2	23	32	103	72	365352	93563	5791	333853	85512	5798													
2	23	34	103	72	365126	93506	5791	333766	85490	5798													
2	23	36	103	72	364790	93419	5791	335006	85806	5798													
2	23	38	103	72	364790	93419	5791	334629	85709	5797													
2	23	40	103	72	365196	93522	5790	334796	85749	5796													
2	23	42	103	72	364190	93260	5788	334914	85772	5793													
2	23	44	103	72	365226	93522	5787	334851	85751	5790													
2	23	46	103	72	363810	93153	5785	334323	85605	5786													
2	23	48	103	72	364683	93373	5783	334811	85715	5779													
2	23	50	103	72	364190	93242	5781	335734	85931	5769													
2	23	52	103	72	363345	93022	5780	335087	85756	5765													
2	23	54	103	72	364106	93215	5778	334546	85612	5762													
2	23	56	103	72	363941	93171	5778	333974	85466	5762													
2	23	58	103	72	363986	93181	5777	334078	85489	5761													
3	0	0	103	72	364057	93199	5777	334294	85542	5760													
3	0	2	103	72	364330	93268	5776	334327	85549	5759													
3	0	4	103	72	363243	92988	5776	334381	85563	5759													
3	0	6	103	72	364207	93235	5776	333040	85220	5759													
3	0	8	103	72	363721	93108	5775	333950	85450	5758													
3	0	10	103	72	364055	93191	5774	333873	85430	5758													
3	0	12	103	72	363749	93109	5772	334344	85548	5757													
3	0	14	103	72	364137	93205	5771	333871	85425	5756													
3	0	16	103	72	364684	93340	5769	333893	85426	5754													
3	0	18	103	72	363271	92975	5768	334513	85580	5752													
3	0	20	103	72	364583	93306	5766	333630	85348	5749													
3	0	22	103	72	364333	93239	5764	333189	85232	5747													
3	0	24	103	72	363526	93028	5762	333424	85285	5744													
3	0	26	103	72	364039	93157	5761	332996	85171	5742													
3	0	28	103	72	364575	93291	5760	333292	85237	5737													
3	0	30	103	72	363619	93045	5759	334280	85480	5733													
3	0	32	103	72	363526	93019	5759	333386	85253	5734													
3	0	34	103	72	364428	93249	5758	333432	85266	5734													
3	0	36	103	72	364185	93186	5758	333327	85240	5735													
3	0	38	103	72	363959	93126	5757	332762	85094	5734													
3	0	40	103	72	364044	93146	5756	333514	85285	5733													
3	0	42	103	72	364026	93140	5755	332393	84997	5733													
3	0	44	103	72	363181	92922	5755	332913	85129	5732													
3	0	46	102	72	363757	93068	5754	333010	85155	5733													
3	0	48	103	72	364119	93161	5754	332625	85056	5733													
3	0	50	103	72	363906	93103	5753	333065	85166	5731													
3	0	52	103	72	364107	93151	5751	331079	84655	5730													
3	0	54	103	72	363715	93043	5748	332655	85051	5727													
3	0	56	102	72	363728	93040	5745	331540	84762	5725													
3	0	58	103	72	363909	93078	5742	332244	84935	5722													
3	1	0	103	72	363981	93093	5741	332842	85078	5717													
3	1	2	103	72	364186	93143	5740	332254	84920	5713													
3	1	4	102	72	363600	92990	5738	332345	84924	5705													
3	1	6	103	72	363599	92987	5737	331684	84748	5701													
3	1	8	102	72	364807	93291	5735	332296	84902	5700													
3	1	10	102	72	363820	93034	5733	331659	84737	5699													
3	1	12	102	72	363248	92881	5730	331861	84782	5696													
3	1	14	102	72	363224	92870	5728	331379	84656	5695													
3	1	16	103	72	363473	92928	5726	331055	84568	5693													
3	1	18	102	72	363887	93029	5724	331055	84565	5691													
3	1	20	103	72	362332	92627	5722	331162	84590	5690													
3	1	22	103	72	363534	92932	5721	332235	84862	5689													
3	1	24	102	72	363191	92843	5720	332792	85002	5688													
3	1	26	102	72	362837	92753	5721	331804	84753	5689													
3	1	28	102	72	363918	93031	5721	330896	84524	5691													
3	1	30	102	72	362589	92694	5722	332734	84998	5693													
3	1	32	103	72	362886	92770	5722	332672	84983	5693													
3	1	34	102	72	362914	92775	5721	332003	84813	5694													
3	1	36	103	72	362880	92763	5720	331361	84648	5693													
3	1	38	103	72	362627	92694	5718	332442	84923	5693													
3	1	40	102	72	362759	92724	5717	331228	84611	5692													
3	1	42	102	72	363209	92836	5715	332043	84817	5691													
3	1	44	103	72	362998	92780	5715	332175	84850	5691													
3	1	46	103	72	362873	92745	5713	331874	84771	5690													
3	1	48	103	72	362350	92609	5712	331176	84591	5689													
3	1	50	102	72	362622	92673	5710	331468	84661	5686													
3	1	52	103	72	363219	92821	5708	332502	84921	5685													
3	1	54	103	72	363269	92827	5705	331813	84738	5681													
3	1	56	103	72	363381	92851	5703	330810	84476	5679													
3	1	58	103	72	363111	92779	5702	331461	84635	5676													
3	2	0	103	72	363264	92814	5700	331426	84617	5671													
3	2	2	103	72	362836	92703	5699	332133	84793	5669													
3	2	4	103	72	363060	92757	5698	331814	84711	5669													
3	2	6	103	72	363363	92830	5696	332136	84791	5668													
3	2	8	103	72	363743	92921	5694	332307	84829	5665													
3	2	10	103	72	362881	92697	5692	331655	84658	5663													
3	2	12	103	72	362416	92571	5689	331579	84632	5660													
3	2	14	103	72	361954	92448	5687	331355	84570	5658													
3	2	16	103	72	362454	92568	5684	330263	84281	5653													
3	2	18	102	72	361963	92436	5681	330499	84321	5644													
3	2	20	103	72	361572	92328	5677	330798	84380	5635													
3	2	22	103	72	361520	92309	5675	330791	84369	5632													
3	2	24	102	72	361166	92214	5673	330988	84416	5630													
3	2	26	103	72	361501	92297	5672	330643	84324	5628													
3	2	28	102	72	361701	92346	5671	331146	84453	5628													
3	2	30	103	72	360989	92162	5670	330196	84210	5628													
3	2	32	103	72	361674	92338	5670	330754	84354	5629													
3	2	34	103	72	361235	92227	5671	331090	84444	5631													
3	2	36	102	72	361262	92237	5673	331388	84526	5634													
3	2	38	103	72	362194	92480	5674	331195	84485	5637													
3	2	40	103	72	362635	92599	5677	330613	84344	5641													
3	2	42	103	72	363008	92697	5678	330939	84435	5645													
3	2	44	102	72	362144	92476	5678	330407	84305	5647													
3	2	46	102	72	362371	92532	5677	330640	84370	5649													
3	2	48	103	72	362647	92603	5677	330794	84413	5651													
3	2	50	102	72	363622	92850	5677	330046	84224	5652													
3	2	52	103	72	363106	92717	5676	329845	84175	5654													
3	2	54	102	72	363088	92710	5675	330301	84293	5654													
3	2	56	103	72	363350	92770	5672	330437	84324	5653													
3	2	58	102	72	363393	92776	5670	330428	84318	5651													
3	3	0	102	72	363532	92804	5667	329639	84104	5645													
3	3	2	103	72	363081	92683	5664	330189	84230	5638													
3	3	4	102	72	363142	92688	5660	329927	84150	5632													
3	3	6	102	72	363265	92713	5657	329424	83995	5620													
3	3	8	102	72	363120	92668	5654	329899	84107	5615													
3	3	10	102	72	362822	92587	5652	329815	84080	5613													
3	3	12	103	72	362694	92550	5650	330335	84187	5601													
3	3	14	102	72	362784	92571	5649	329525	83981	5601													
3	3	16	102	72	362625	92526	5647	330083	84121	5600													
3	3	18	103	72	363194	92670	5647	329988	84097	5600													
3	3	20	102	72	363014	92622	5646	329393	83946	5600													
3	3	22	103	72	363666	92788	5646	329825	84059	5602													
3	3	24	102	72	363288	92692	5646	329385	83948	5602													
3	3	26	103	72	363616	92774	5645	330031	84114	5603													
3	3	28	102	72	362868	92584	5645	330884	84335	5604													
3	3	30	103	72	362985	92613	5645	329002	83857	5606													
3	3	32	103	72	363232	92677	5646	330027	84123	5608													
3	3	34	102	72	362912	92598	5647	330324	84207	5612													
3	3	36	103	72	362608	92523	5648	330307	84208	5614													
3	3	38	103	72	363522	92757	5648	330099	84161	5617													
3	3	40	103	72	363387	92725	5649	330143	84181	5621													
3	3	42	102	72	363734	92815	5650	330100	84177	5624													
3	3	44	102	72	363635	92794	5652	330183	84205	5627													
3	3	46	102	72	363697	92814	5654	329587	84061	5631													
3	3	48	102	72	364725	93081	5655	330504	84305	5636													
3	3	50	102	72	363620	92802	5656	330197	84235	5639													
3	3	52	103	72	362959	92632	5656	329576	84081	5642													
3	3	54	102	72	363316	92724	5657	329371	84033	5643													
3	3	56	103	72	363744	92831	5655	329726	84126	5644													
3	3	58	103	72	364013	92899	5655	329526	84077	5646													
3	4	0	102	72	363427	92748	5655	329157	83984	5646													
3	4	2	102	72	363509	92768	5654	329715	84125	5645													
3	4	4	103	72	363529	92770	5653	328492	83809	5644													
3	4	6	103	72	363081	92654	5652	328361	83773	5642													
3	4	8	102	72	363281	92701	5651	329509	84061	5640													
3	4	10	102	72	362770	92570	5650	328147	83711	5639													
3	4	12	102	72	363690	92803	5650	329365	84019	5638													
3	4	14	103	72	363330	92710	5649	329691	84100	5637													
3	4	16	102	72	363192	92672	5648	328830	83876	5635													
3	4	18	102	72	363782	92817	5645	329003	83913	5631													
3	4	20	102	72	362580	92505	5643	329037	83915	5628													
3	4	22	102	72	363232	92664	5640	327993	83636	5622													
3	4	24	102	72	363832	92806	5635	328445	83736	5615													
3	4	26	102	72	363624	92737	5629	328217	83598	5578													
3	4	28	103	72	362732	92497	5623	328792	83743	5577													
3	4	30	103	72	363528	92692	5620	328113	83557	5571													
3	4	32	102	72	363304	92633	5619	328086	83537	5565													
3	4	34	103	72	363505	92684	5619	328836	83729	5565													
3	4	36	102	72	362880	92526	5620	328423	83619	5563													
3	4	38	103	72	362854	92518	5619	329158	83811	5565													
3	4	40	102	72	363440	92666	5619	328610	83674	5567													
3	4	42	103	72	363099	92577	5618	328286	83595	5568													
3	4	44	102	72	362125	92327	5617	327927	83505	5569													
3	4	46	103	72	363015	92552	5616	328246	83589	5570													
3	4	48	102	72	363372	92638	5614	328648	83690	5569													
3	4	50	103	72	361758	92219	5611	328089	83542	5567													
3	4	52	102	72	363216	92577	5605	327892	83478	5560													
3	4	54	102	72	363040	92521	5600	328849	83708	5554													
3	4	56	102	72	363402	92599	5594	328554	83617	5546													
3	4	58	102	72	362939	92477	5593	328115	83485	5537													
3	5	0	102	72	362831	92449	5592	327788	83388	5530													
3	5	2	103	72	362676	92412	5594	327781	83380	5528													
3	5	4	102	72	362945	92487	5596	328039	83457	5533													
3	5	6	102	72	363236	92568	5599	328577	83608	5540													
3	5	8	102	72	363216	92568	5601	328011	83482	5548													
3	5	10	102	72	362493	92381	5600	328770	83681	5551													
3	5	12	102	72	362805	92451	5596	328171	83526	5549													
3	5	14	102	72	363187	92532	5589	327836	83427	5543													
3	5	16	102	72	363238	92531	5583	327762	83391	5535													
3	5	18	102	72	362085	92223	5577	328082	83444	5522													
3	5	20	102	72	363239	92506	5573	327925	83383	5512													
3	5	22	102	72	362711	92367	5571	327810	83324	5498													
3	5	24	102	72	362704	92368	5572	328052	83390	5500													
3	5	26	102	72	362937	92435	5575	328085	83412	5506													
3	5	28	102	72	362734	92390	5578	328971	83650	5512													
3	5	30	102	72	363184	92507	5579	328137	83444	5515													
3	5	32	102	72	362924	92438	5578	328174	83456	5516													
3	5	34	102	72	363283	92519	5573	327922	83391	5516													
3	5	36	103	72	362819	92391	5569	327677	83326	5515													
3	5	38	102	72	363163	92469	5565	327641	83305	5509													
3	5	40	102	72	363372	92513	5561	328235	83447	5505													
3	5	42	102	72	362787	92358	5558	328239	83437	5500													
3	5	44	102	72	363290	92476	5555	326995	83095	5488													
3	5	46	103	72	363087	92418	5552	326923	83073	5486													
3	5	48	102	72	363172	92430	5548	326806	83043	5486													
3	5	50	102	72	362385	92223	5545	327414	83195	5485													
3	5	52	102	72	362704	92296	5541	327831	83298	5483													
3	5	54	103	72	362845	92330	5540	326756	83027	5484													
3	5	56	102	72	362808	92324	5542	326591	82987	5485													
3	5	58	102	72	363214	92431	5544	327826	83301	5485													
3	6	0	102	72	363112	92411	5546	327910	83335	5491													
3	6	2	102	72	363108	92413	5547	327984	83361	5494													
3	6	4	102	72	362524	92261	5546	327954	83356	5496													
3	6	6	102	72	362879	92344	5543	327330	83196	5495													
3	6	8	102	72	363129	92400	5539	327684	83283	5494													
3	6	10	102	72	362808	92305	5534	327206	83153	5490													
3	6	12	102	72	362711	92272	5530	326372	82933	5486													
3	6	14	102	72	362793	92286	5527	327691	83258	5481													
3	6	16	102	72	362738	92272	5528	327749	83257	5474													
3	6	18	102	72	362810	92297	5530	327595	83215	5473													
3	6	20	102	72	363153	92391	5533	327323	83157	5478													
3	6	22	102	72	362594	92258	5537	327595	83239	5483													
3	6	24	102	72	363151	92406	5540	327070	83119	5490													
3	6	26	102	72	362948	92357	5541	328549	83512	5498													
3	6	28	102	72	363219	92432	5543	327634	83291	5503													
3	6	30	102	72	363244	92442	5545	328206	83449	5509													
3	6	32	102	72	363913	92620	5548	328446	83522	5515													
3	6	34	102	72	363356	92482	5550	328580	83569	5521													
3	6	36	102	72	363968	92642	5552	327168	83219	5525													
3	6	38	102	72	363634	92557	5552	327318	83263	5528													
3	6	40	102	72	363397	92489	5548	327738	83367	5526													
3	6	42	102	72	364248	92698	5545	327565	83319	5525													
3	6	44	102	72	362943	92360	5543	326922	83148	5521													
3	6	46	102	72	363834	92586	5542	326778	83111	5521													
3	6	48	102	72	364031	92634	5542	326441	83017	5517													
3	6	50	102	72	363015	92372	5540	327086	83177	5515													
3	6	52	102	72	362773	92307	5538	326417	83005	5514													
3	6	54	102	72	362517	92243	5539	327001	83157	5516													
3	6	56	102	72	363146	92408	5541	326856	83126	5519													
3	6	58	102	72	362921	92356	5544	327363	83261	5521													
3	7	0	102	72	363064	92398	5546	327871	83396	5524													
3	7	2	102	72	364010	92641	5547	327137	83212	5526													
3	7	4	102	72	362539	92266	5546	327088	83201	5526													
3	7	6	102	72	363585	92525	5543	327589	83324	5524													
3	7	8	102	72	362488	92239	5540	327220	83226	5522													
3	7	10	102	72	363305	92436	5536	327776	83354	5516													
3	7	12	102	72	362986	92347	5533	326615	83048	5511													
3	7	14	102	72	363610	92498	5529	326874	83070	5490													
3	7	16	102	72	363007	92340	5527	326756	83040	5490													
3	7	18	102	72	362955	92319	5524	327211	83155	5490													
3	7	20	102	72	362980	92320	5522	327110	83127	5489													
3	7	22	102	72	362847	92283	5520	326424	82954	5490													
